category,temperature,humidity,v_no2,v_etoh,v_voc,v_co
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.7,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.0,46.8,0.18,0.51,0.7,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.0,46.8,0.18,0.51,0.69,1.06
0,20.0,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.7,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.7,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.8,0.17,0.51,0.7,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.1,46.9,0.17,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.1,46.8,0.17,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.1,46.8,0.17,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.0,46.8,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.1,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.1,46.8,0.17,0.51,0.69,1.05
0,20.0,46.8,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.8,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.1,46.8,0.17,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.1,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.1,46.9,0.17,0.5,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.8,0.18,0.51,0.69,1.05
0,20.1,46.8,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.5,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.5,0.69,1.05
0,20.0,46.9,0.18,0.5,0.68,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,47.0,0.18,0.51,0.69,1.05
0,20.0,47.0,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.18,0.51,0.69,1.05
0,20.0,47.0,0.18,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.18,0.5,0.69,1.05
0,20.0,47.0,0.18,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.5,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,47.0,0.18,0.51,0.69,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,47.0,0.18,0.5,0.69,1.05
0,20.0,46.9,0.17,0.5,0.69,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,47.0,0.18,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.18,0.5,0.69,1.05
0,20.0,47.0,0.17,0.5,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.18,0.51,0.69,1.05
0,20.0,47.0,0.17,0.5,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.5,0.69,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.5,0.69,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,46.9,0.17,0.5,0.69,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,46.9,0.17,0.5,0.69,1.05
0,20.0,47.0,0.18,0.51,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,46.9,0.18,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.5,0.69,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.5,0.69,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,47.0,0.18,0.51,0.68,1.05
0,20.0,46.9,0.18,0.51,0.68,1.05
0,20.0,46.9,0.17,0.5,0.69,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,46.9,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.5,0.69,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,46.9,0.18,0.5,0.69,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.69,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,46.9,0.17,0.51,0.68,1.05
0,20.0,46.9,0.18,0.5,0.68,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,46.9,0.18,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.18,0.5,0.69,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.18,0.5,0.69,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,46.9,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.18,0.5,0.69,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.69,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.51,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.18,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
0,20.0,47.0,0.17,0.5,0.68,1.05
